ID,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
0.0,1.7143629789352417,-0.013243354856967926,-0.4462180435657501,-1.0999317169189453,0.7229763269424438,-1.0447748899459839,-0.6018747091293335,0.27956920862197876,0.2553730905056,0.7003229260444641,1.326181173324585,-2.1806881427764893,2.3122551441192627,-1.1505483388900757,-0.7884846925735474,-0.11785572022199631,174.3075408935547,52.53101348876953,-92.89495849609375,-9.885148048400879,18.675134658813477,-22.968793869018555,3.3388121128082275,-15.23220157623291,12.994447708129883,91.10017395019531,38.51274490356445,-89.1685562133789,89.23680877685547,48.067710876464844,53.323123931884766,-14.793212890625,765.9129028320312,48.744869232177734,-40.514827728271484,-4.501230239868164,-13.67473316192627,22.967483520507812,-13.865944862365723,-10.119251251220703,-5.089442253112793,-5.99993896484375,-23.794954299926758,-2.3591666221618652,25.938091278076172,-31.6415958404541,10.89997673034668,6.554854393005371,782.8837280273438,2.7417798042297363,-4.111411094665527,-17.000370025634766,5.4514384269714355,-0.7260524034500122,-8.053597450256348,-0.15394799411296844,-13.362732887268066,5.626028537750244,-5.523685932159424,-3.301596164703369,-0.1546260118484497,3.554616928100586,-0.0025385022163391113,-0.5082610845565796,785.0144653320312,11.51561164855957,0.6351989507675171,1.7251073122024536,0.31411212682724,-0.5205013751983643,-2.3668253421783447,-1.7353484630584717,3.9484105110168457,-1.192481279373169,0.3175264298915863,0.8795081377029419,1.5099886655807495,0.3420495092868805,-0.21271923184394836,-0.3718922734260559
1.0,1.9651176929473877,-0.27908772230148315,-0.5252516269683838,-0.3543354570865631,1.1824836730957031,1.108036994934082,-0.17438699305057526,2.8931899070739746,0.7265968322753906,0.7718719840049744,-0.9166306257247925,0.06881153583526611,-1.8568966388702393,-2.8705193996429443,-0.9616954922676086,0.12457413971424103,181.45846557617188,50.30027770996094,-86.6380386352539,13.840060234069824,63.43781280517578,-30.463764190673828,-11.570079803466797,-26.570541381835938,-21.057716369628906,-6.906613349914551,15.641230583190918,65.52941131591797,12.271271705627441,6.443480491638184,38.56976318359375,22.892972946166992,745.1936645507812,48.36965560913086,-39.704402923583984,20.714401245117188,-24.583105087280273,7.172549247741699,9.787766456604004,-9.76821231842041,9.549750328063965,-1.498234748840332,3.6684441566467285,6.19404935836792,7.223432540893555,-5.315337181091309,-9.331587791442871,16.048803329467773,762.5399780273438,2.5259971618652344,-12.999692916870117,-3.719292163848877,15.865694999694824,0.8725159168243408,-10.499414443969727,1.6337213516235352,-2.0512242317199707,-4.085952281951904,1.2012577056884766,-3.503770589828491,-4.051633358001709,3.3963143825531006,2.3419418334960938,0.7912384271621704,769.4738159179688,-1.9066641330718994,-0.3566649556159973,-0.5276146531105042,-1.7466223239898682,-0.16776418685913086,0.5080772638320923,0.5099090337753296,0.4680105447769165,-0.2442966103553772,-0.06839609146118164,-0.4379616379737854,-1.1925824880599976,0.06222487986087799,0.2725347876548767,0.23946256935596466
2.0,26.321210861206055,12.51052474975586,-0.04310055822134018,-0.8419657945632935,7.714904308319092,14.122357368469238,7.997931003570557,9.119009971618652,-13.494887351989746,-9.161134719848633,-14.604621887207031,2.2791213989257812,-12.27322006225586,-3.676975727081299,-8.296409606933594,-3.9865705966949463,509.4222412109375,10.409932136535645,32.766197204589844,-54.171512603759766,-11.828508377075195,-1.9034953117370605,-16.237083435058594,44.89348602294922,-40.1209716796875,23.85657501220703,9.600813865661621,37.83450698852539,-15.08777141571045,13.136028289794922,-18.554609298706055,12.511310577392578,616.7520751953125,-41.357357025146484,28.574989318847656,-15.763890266418457,3.1769251823425293,0.7611018419265747,-18.0322265625,-3.7580814361572266,-5.0991034507751465,6.145124435424805,-3.8436543941497803,-1.0355753898620605,-4.677367210388184,-6.081650257110596,-2.0442092418670654,3.4472107887268066,628.3411254882812,-6.995095729827881,5.238821506500244,-0.9334297776222229,-6.395605087280273,-5.686575412750244,-2.4827394485473633,2.109250068664551,0.528099775314331,3.467933416366577,8.646484375,1.8393383026123047,-4.046624660491943,0.6650899648666382,-0.8142154216766357,2.021059036254883,621.6297607421875,-2.9953086376190186,-0.8567688465118408,-0.2774842381477356,5.2929582595825195,2.356062412261963,1.1804145574569702,-0.8218798041343689,1.400951862335205,-0.7826365232467651,-0.6608011722564697,-0.9618710875511169,-1.2009278535842896,-0.4868006706237793,1.4995914697647095,-0.09590298682451248
3.0,56.69054412841797,-28.820140838623047,-2.821732759475708,-3.2570676803588867,0.8462992906570435,-13.602537155151367,-0.5563417673110962,10.686027526855469,3.901674509048462,12.09568977355957,-0.46644699573516846,-12.708481788635254,1.1921131610870361,9.768352508544922,-1.3595950603485107,4.751888275146484,552.33935546875,44.41282272338867,131.67930603027344,3.0135560035705566,12.308643341064453,16.575143814086914,-14.236808776855469,3.146421432495117,4.342663764953613,-4.398585319519043,16.014719009399414,-6.3859076499938965,21.41448402404785,3.4870288372039795,11.784958839416504,-7.73471736907959,643.5287475585938,-45.9404411315918,25.147817611694336,-17.545785903930664,3.655245542526245,-6.329873561859131,-14.143725395202637,-1.3321155309677124,2.7809009552001953,3.981809139251709,-3.7500159740448,6.263779163360596,-4.331017017364502,-10.09164047241211,-4.457878589630127,-5.540818691253662,634.8158569335938,-11.19498062133789,4.542549133300781,5.534878253936768,0.05307026207447052,1.3389208316802979,1.2362899780273438,-1.299895167350769,0.4324868321418762,-0.2911461293697357,-2.39625883102417,0.3589904308319092,0.6887156963348389,0.5074041485786438,0.733308732509613,-0.42681965231895447,640.66748046875,-3.9307799339294434,-0.5860404968261719,0.7732987403869629,-1.5248504877090454,-0.2427714765071869,-0.3009830713272095,1.1908591985702515,-0.5876312255859375,0.18919582664966583,0.4411952495574951,0.24552108347415924,0.29575270414352417,0.14095161855220795,-0.1650393158197403,-0.5350286364555359
4.0,1.1625515222549438,0.48150819540023804,-1.4999397993087769,-1.1033194065093994,0.3548102378845215,0.34189939498901367,-1.4717994928359985,-0.01579483598470688,1.2228426933288574,-1.0690022706985474,1.4398843050003052,-1.000248908996582,0.20289187133312225,0.8808789253234863,-1.2067854404449463,0.12797436118125916,119.31865692138672,61.99530792236328,-68.705078125,-21.75455093383789,-11.361970901489258,-46.13251495361328,-0.3607572317123413,-54.563499450683594,4.7520952224731445,10.014995574951172,-2.5833888053894043,-10.075262069702148,-0.35182005167007446,4.960663318634033,15.390241622924805,-10.648639678955078,749.8513793945312,102.8706283569336,-52.891605377197266,-7.684501647949219,-13.704137802124023,14.707869529724121,-3.5182888507843018,-11.51082992553711,11.932415008544922,-0.8423817157745361,-40.21733474731445,-6.615196228027344,-6.351696968078613,-13.05207633972168,-14.277043342590332,-8.040104866027832,792.1116943359375,10.020051002502441,-22.104637145996094,-10.16005802154541,11.992490768432617,-7.115444183349609,-8.332511901855469,3.306256055831909,-0.24135780334472656,-4.607641696929932,5.276923179626465,2.9196321964263916,1.2059838771820068,-2.5647764205932617,-0.10637710243463516,1.0936241149902344,786.496337890625,-1.7959437370300293,-2.340094566345215,-0.17898640036582947,3.088925838470459,1.5621986389160156,1.5296740531921387,-6.4711527824401855,0.0055048465728759766,-0.5906965732574463,0.231836199760437,-4.269740104675293,-1.7820889949798584,-0.7622414827346802,2.2333478927612305,0.723821759223938
5.0,33.83445358276367,-26.775436401367188,9.25925064086914,-7.571626663208008,9.752799987792969,0.3150128722190857,6.522298336029053,-7.159417152404785,-1.3124867677688599,-4.07676362991333,-1.6334037780761719,2.87038516998291,4.148281574249268,-1.0578049421310425,9.41788387298584,-2.727696418762207,533.2242431640625,-67.61517333984375,45.09258270263672,20.98541831970215,25.10404396057129,-9.88159465789795,15.399616241455078,-70.7396011352539,14.240114212036133,-17.622909545898438,-3.7752456665039062,6.930674076080322,3.312265396118164,-3.7287087440490723,-32.29227066040039,-3.135005474090576,667.9907836914062,-41.489131927490234,19.4056339263916,9.476201057434082,4.276203155517578,-15.71915054321289,-2.6769137382507324,-7.671176910400391,-6.002627849578857,5.47101354598999,-8.951995849609375,13.741837501525879,-3.4603793621063232,-8.845518112182617,-6.480137348175049,-6.276115417480469,664.8629150390625,-12.393837928771973,2.097585916519165,10.049455642700195,2.9557316303253174,0.8012130260467529,-2.167400598526001,0.020484842360019684,0.34144067764282227,1.0190880298614502,-3.503352403640747,0.8782169818878174,-0.7706716656684875,1.6920667886734009,-1.1697231531143188,0.7105812430381775,667.9110717773438,-8.384281158447266,0.6942068338394165,0.23830759525299072,-0.20760920643806458,2.8308568000793457,1.024491548538208,-0.8590136766433716,1.0104761123657227,-0.20553353428840637,-1.6294280290603638,-0.02873063087463379,0.2638869881629944,-0.2414698451757431,-0.9857184290885925,0.0863068476319313
6.0,57.74871826171875,-19.739805221557617,-13.813679695129395,-1.1981959342956543,-3.8797171115875244,3.1272754669189453,-16.465524673461914,1.4979767799377441,7.797329425811768,-14.388325691223145,10.824007987976074,7.545517921447754,5.395878791809082,8.452610969543457,1.425936222076416,-6.661513328552246,542.1593627929688,22.09681510925293,117.14689636230469,1.4617921113967896,-4.000308036804199,8.209479331970215,2.5446391105651855,2.1107826232910156,6.130345344543457,-4.133190155029297,1.4671722650527954,13.32336711883545,-0.15253561735153198,0.6245377659797668,7.542252540588379,15.3745756149292,628.2094116210938,-41.580284118652344,23.560150146484375,-24.60641860961914,5.579642295837402,0.22644102573394775,-13.550585746765137,0.4725675582885742,4.301815509796143,5.0859808921813965,0.39666956663131714,-1.2961225509643555,-4.980515480041504,-2.921445846557617,0.3032546937465668,-0.1444852203130722,624.0908203125,-7.371133804321289,5.149636268615723,-1.600589394569397,-2.821894884109497,0.38609522581100464,0.3319752514362335,-0.80316162109375,-1.398490071296692,0.23101872205734253,-2.1528396606445312,-0.7238041162490845,1.4825365543365479,0.3676440119743347,1.6683752536773682,-0.25055474042892456,627.6309814453125,1.3149501085281372,-0.8153671026229858,0.9488711953163147,-0.9504003524780273,0.06271523237228394,-1.8954637050628662,-1.5950448513031006,-1.38754403591156,-0.3925948441028595,-0.9353582262992859,1.776861548423767,-1.4071223735809326,-0.02390465699136257,-2.0173845291137695,0.025827953591942787
7.0,9.103001594543457,-6.657127857208252,0.4109055697917938,-2.9992573261260986,1.5363388061523438,-3.6038012504577637,6.769204139709473,1.3957346677780151,-3.083838701248169,-1.0459849834442139,1.8566681146621704,-6.462825298309326,-9.838095664978027,0.09142221510410309,4.305909156799316,3.416569709777832,462.61468505859375,-88.74334716796875,-74.03121185302734,-77.43191528320312,-1.9340740442276,-24.616151809692383,-45.10499572753906,23.415945053100586,-52.453704833984375,-3.9189558029174805,27.506423950195312,2.5677034854888916,-12.480433464050293,19.279067993164062,-50.457550048828125,9.43239688873291,720.1690673828125,-11.314403533935547,-16.143718719482422,33.37779235839844,23.552112579345703,-9.114298820495605,-13.592251777648926,10.954216003417969,9.432896614074707,7.162764549255371,-15.228376388549805,-6.356306552886963,9.971283912658691,-14.76542854309082,5.8243255615234375,2.0529916286468506,722.0509033203125,-14.72067642211914,4.970681190490723,9.79089641571045,0.7877072691917419,0.6440176963806152,1.4147651195526123,-1.1249220371246338,1.2225860357284546,0.8713068962097168,-3.38741135597229,1.6362110376358032,0.9522044658660889,-0.3185794949531555,-0.7857452034950256,-0.9071462154388428,727.0018310546875,-7.206136703491211,-0.319524884223938,0.2697106599807739,-1.0569102764129639,-0.03854408860206604,-0.07307389378547668,1.5712308883666992,0.33657291531562805,0.09768873453140259,0.01659153401851654,0.7601081728935242,0.4514158368110657,0.02493991330265999,-0.12812502682209015,-0.017012804746627808
8.0,5.820633411407471,-1.8047773838043213,-3.145378351211548,-0.2223624885082245,0.591590404510498,-0.03565049171447754,-0.34176528453826904,5.0821919441223145,3.590745687484741,2.1644954681396484,3.859525680541992,-0.7713004350662231,0.9398554563522339,4.691301345825195,-4.405564785003662,-0.2925717234611511,388.52178955078125,91.29103088378906,-79.8802719116211,-17.63152313232422,-38.92380142211914,-35.9707145690918,61.803226470947266,13.941740989685059,0.9712315797805786,-65.51110076904297,-34.980873107910156,10.474557876586914,99.04727935791016,-79.31318664550781,-24.98972511291504,-17.189477920532227,728.207275390625,-2.164616823196411,-20.926677703857422,-0.5483534336090088,-6.220368385314941,9.190492630004883,8.152497291564941,3.7236440181732178,1.0472756624221802,-1.284608244895935,2.9558184146881104,-15.202917098999023,13.89665699005127,27.935365676879883,11.367659568786621,-9.104124069213867,724.077880859375,-1.805533528327942,-4.4896931648254395,-7.050546169281006,9.365704536437988,-0.7914144396781921,-8.62799072265625,0.13979750871658325,-11.147746086120605,7.155055046081543,-6.810758113861084,-0.9085737466812134,-0.8589524626731873,1.6171129941940308,0.6949039697647095,-1.2235360145568848,732.380859375,2.1564300060272217,-0.40605801343917847,1.4564270973205566,-2.6020193099975586,-1.5909199714660645,-1.7034492492675781,0.20286491513252258,0.7047377228736877,-0.19290728867053986,0.6304351091384888,-0.376036673784256,0.22523720562458038,-0.06911192089319229,0.7733507752418518,0.9336379170417786
9.0,13.191593170166016,0.5051286220550537,-8.745256423950195,-3.3239402770996094,-0.3065619468688965,1.739774227142334,-2.594761610031128,3.5068588256835938,7.136441230773926,-12.433706283569336,7.136908054351807,-5.325872898101807,-4.001508712768555,6.332038402557373,-4.1070404052734375,-0.28510451316833496,467.4931640625,29.03050994873047,-45.20229721069336,17.445785522460938,-75.98279571533203,-73.16431427001953,-15.3701171875,47.680580139160156,83.13101196289062,-27.347978591918945,-41.554901123046875,24.425315856933594,12.571280479431152,27.077129364013672,-0.7636767029762268,1.4961434602737427,686.6934204101562,-35.220428466796875,6.122011184692383,3.9157724380493164,4.113007545471191,-6.620527744293213,5.708956718444824,-3.3393490314483643,1.4292865991592407,-1.3581695556640625,-1.646916151046753,11.249444961547852,11.301584243774414,-1.426642656326294,-2.439992904663086,1.025577187538147,687.0630493164062,-9.81962776184082,4.359012603759766,1.1955252885818481,-2.784085988998413,-4.019278526306152,-0.2652175724506378,-0.5121151208877563,-0.07013078033924103,1.5754919052124023,-2.478699207305908,1.2720292806625366,0.27271267771720886,-1.7578898668289185,0.7210546731948853,-1.648092269897461,687.3424072265625,-3.1774442195892334,-1.6348410844802856,0.2524866461753845,0.7254600524902344,-1.7100012302398682,-2.0227339267730713,0.09513287991285324,-0.3681497573852539,-0.37453973293304443,0.5383175611495972,-1.3177465200424194,-0.22714662551879883,-0.4536505341529846,-0.20931565761566162,0.10054755955934525
